8,1613882,3,
8,256656,1,
8,2074813,3,
8,1700782,-5,
8,796682,-5,
8,486399,5,
8,966058,3,
8,859354,5,
8,567822,3,
8,503235,3,
8,753836,-3,
8,2072326,-3,
8,1035499,5,
8,2604976,5,
8,2425195,3,
8,2052862,5,
8,978437,1,
8,2647197,-5,
8,1220431,3,
8,116761,5,
8,501042,1,
8,1801389,-3,
8,1124822,3,
8,1944684,3,
8,1466332,3,
8,2421651,3,
8,135698,-3,
8,2344669,1,
8,1447639,3,
8,513210,5,
8,1534345,1,
8,648186,3,
8,232994,5,
8,1003201,-5,
8,1947240,1,
8,2128254,3,
8,303821,1,
8,236149,-3,
8,293284,3,
8,1619747,1,
8,2284891,3,
8,884032,-3,
8,1150238,3,
8,732363,1,
8,2640550,1,
8,220627,-3,
8,1977831,-5,
8,691878,1,
8,1489344,5,
8,2149827,1,
8,186506,1,
8,2250843,5,
8,1308242,5,
8,595279,3,
8,2556305,-5,
8,1538750,1,
8,754187,1,
8,629358,-5,
8,162854,3,
8,2348692,3,
8,1896167,-3,
8,737489,-5,
8,830282,-5,
8,1737384,3,
8,349572,3,
8,395747,1,
8,317504,-3,
8,22663,-5,
8,1973573,1,
8,394194,1,
8,1802239,-5,
8,1663569,5,
8,663654,1,
8,831643,5,
8,705923,1,
8,1536171,-3,
8,2491070,-3,
8,1786541,1,
8,1242266,5,
8,428168,3,
8,90281,1,
8,1947415,1,
8,1623333,1,
8,1168153,3,
8,1623991,1,
8,434567,-5,
8,2587160,1,
8,842026,1,
8,883478,5,
8,2453729,-5,
8,33430,-5,
8,1488177,5,
8,1796217,1,
8,291676,1,
8,1030857,-5,
8,1112889,-3,
8,40563,1,
8,1894853,3,
8,1683507,5,
8,2060560,5,
8,443193,1,
8,2644289,5,
8,2474053,3,
8,1558950,-3,
8,1662714,-3,
8,1879195,1,
8,2457710,3,
8,2330565,5,
8,1635708,3,
8,80478,5,
8,977973,3,
8,1850088,-5,
8,1094027,-3,
8,2209618,5,
8,1056435,3,
8,1275651,-3,
8,706264,3,
8,1975483,-3,
8,430459,1,
8,931877,1,
8,1566455,5,
8,410857,1,
8,2420478,3,
8,847018,3,
8,491766,5,
8,133707,1,
8,277916,-5,
8,268567,3,
8,2130859,-3,
8,1965893,3,
8,475797,5,
8,1944765,5,
8,1455730,-5,
8,7284,5,
8,35036,1,
8,1251664,-3,
8,109124,3,
8,259497,5,
8,2015481,5,
8,113694,-3,
8,516722,3,
8,1494162,1,
8,908662,1,
8,1121319,5,
8,2478364,5,
8,1280053,-3,
8,1098431,1,
8,117193,3,
8,1314869,-3,
8,1370323,-5,
8,266172,5,
8,1665415,3,
8,1418569,3,
8,2246410,-5,
8,586128,1,
8,1500614,-5,
8,625300,3,
8,206954,3,
8,2445569,1,
8,1416817,3,
8,850652,-3,
8,1583129,5,
8,1341779,1,
8,843971,-3,
8,964730,5,
8,1703879,1,
8,586854,5,
8,998169,5,
8,1913696,5,
8,930968,-5,
8,1941368,3,
8,2588107,1,
8,1232164,3,
8,1761229,3,
8,1761694,3,
8,791026,-3,
8,2333714,3,
8,555509,1,
8,2230416,1,
8,905074,-3,
8,488565,-3,
8,1191566,-3,
8,2178924,5,
8,1923098,5,
8,2113480,1,
8,1605580,-3,
8,1739284,-5,
8,2024389,5,
8,1433307,-3,
8,521082,-5,
8,598790,3,
8,2466475,-3,
8,976615,-3,
8,1346081,-5,
8,474539,-3,
8,2086623,1,
8,1295700,1,
8,2035777,1,
8,2628708,-5,
8,1800072,1,
8,2237185,1,
8,1713284,1,
8,2497731,-3,
8,2089742,3,
8,974823,1,
8,269088,1,
8,826049,-5,
8,1763197,-5,
8,131938,3,
8,755320,3,
8,184660,-3,
8,1419128,-3,
8,793027,3,
8,2281685,5,
8,441200,-5,
8,2254872,1,
8,1457974,3,
8,359063,5,
8,1599213,3,
8,804656,3,
8,1606561,5,
8,1177875,-3,
8,2315135,-5,
8,2024858,5,
8,2320264,3,
8,2136742,3,
8,2587117,5,
8,2084476,5,
8,2260612,5,
8,599880,1,
8,1606342,1,
8,2613756,1,
8,2385173,5,
8,915726,5,
8,859826,5,
8,2108102,-5,
8,1286787,-5,
8,1970006,-5,
8,2094693,-3,
8,1789382,1,
8,423607,-5,
8,1041529,3,
8,2184048,3,
8,343712,-5,
8,2519696,-3,
8,270495,1,
8,736671,3,
8,2623446,5,
8,2361606,3,
8,1157288,-3,
8,249021,3,
8,2425581,-3,
8,152228,3,
8,921080,-5,
8,325496,-5,
8,2439493,-5,
8,2145072,1,
8,1014989,1,
8,180670,1,
8,975488,1,
8,1096917,5,
8,2137112,3,
8,14728,-3,
8,2042154,5,
8,2210403,-5,
8,2031917,1,
8,889897,3,
8,1978837,3,
8,661731,-3,
8,1022657,3,
8,530789,5,
8,1365516,-3,
8,539044,1,
8,8121,-5,
8,1367949,1,
8,2128971,-5,
8,1836358,3,
8,2400569,-5,
8,920912,1,
8,2532783,3,
8,1669517,-3,
8,476743,-5,
8,1095395,3,
8,2267431,-3,
8,1375374,1,
8,359141,1,
8,2140883,-3,
8,2638015,-5,
8,1952860,5,
8,1476006,1,
8,1698770,1,
8,2251674,1,
8,1265488,-5,
8,2478643,3,
8,2426754,3,
8,2426587,-3,
8,1132514,1,
8,2117562,5,
8,1832023,1,
8,874065,-3,
8,887741,3,
8,1060432,-5,
8,1090771,1,
8,270523,1,
8,528808,-5,
8,956378,1,
8,923612,-3,
8,1233831,3,
8,765640,3,
8,954289,-5,
8,2227565,1,
8,1397103,1,
8,2415589,-3,
8,1404386,-3,
8,1910320,-5,
8,1187678,1,
8,2358799,-5,
8,1514999,-5,
8,1948046,3,
8,271419,3,
8,1806991,3,
8,1470890,1,
8,474410,1,
8,2408422,5,
8,1116080,5,
8,1901876,1,
8,1007577,-3,
8,1207170,-3,
8,475437,1,
8,2389750,1,
8,2064078,5,
8,1046634,5,
8,2546942,3,
8,247797,-3,
8,1163832,5,
8,831494,-3,
8,922459,-5,
8,397392,5,
8,2411855,3,
8,2455340,-3,
8,938185,-5,
8,2286536,1,
8,822859,1,
8,1200256,3,
8,1907278,3,
8,1770466,5,
8,1954597,1,
8,317543,5,
8,184199,3,
8,1523109,1,
8,2143486,3,
8,2584024,-5,
8,970561,-3,
8,1053860,-3,
8,518309,1,
8,1731825,1,
8,1125226,-3,
8,245837,3,
8,1449738,1,
8,42128,-5,
8,29236,-5,
8,1444819,-5,
8,360737,3,
8,964175,-5,
8,773045,1,
8,717555,3,
8,537912,3,
8,87328,3,
8,1117919,3,
8,1486636,5,
8,2630254,3,
8,631945,5,
8,123384,3,
8,2128440,1,
8,521166,-5,
8,768810,-3,
8,751308,3,
8,364863,3,
8,1835980,1,
8,1534723,5,
8,2091461,5,
8,2169359,3,
8,578237,-3,
8,400169,-3,
8,1131009,3,
8,559622,-3,
8,1692897,3,
8,345704,-3,
8,345580,5,
8,591936,-3,
8,2477751,3,
8,1819758,5,
8,136854,-3,
8,157631,-5,
8,1869082,-5,
8,552559,5,
8,2383871,-5,
8,326804,3,
8,616375,1,
8,1519636,1,
8,1473980,-3,
8,61765,-3,
8,515093,3,
8,767832,-5,
8,1386805,-5,
8,1988095,-3,
8,548695,-3,
8,2577383,-3,
8,118036,1,
8,1771252,-3,
8,946156,1,
8,2086035,1,
8,2537719,-3,
8,550309,5,
8,929208,3,
8,592445,5,
8,2440639,5,
8,2315211,-3,
8,1656519,-5,
8,1516496,1,
8,957251,3,
8,570159,5,
8,165288,-3,
8,399933,3,
8,644453,-3,
8,1234095,-5,
8,680554,5,
8,1054341,3,
8,1906808,5,
8,1861186,1,
8,2395854,3,
8,834033,3,
8,1620552,3,
8,1587216,1,
8,762318,5,
8,2606334,-3,
8,38514,5,
8,2358855,1,
8,1898310,-3,
8,75384,1,
8,671612,1,
8,616242,-5,
8,1880925,1,
8,147093,5,
8,568224,5,
8,1421149,3,
8,515441,1,
8,480288,3,
8,2055615,-3,
8,2096868,-3,
8,1464943,1,
8,645994,5,
8,1796943,3,
8,163205,1,
8,1980305,1,
8,188725,5,
8,1376574,1,
8,1003084,-3,
8,755976,5,
8,461990,-3,
8,239569,3,
8,804122,5,
8,161223,-5,
8,92910,-3,
8,582405,3,
8,626772,5,
8,2186173,-5,
8,149188,-5,
8,1300982,5,
8,1065000,1,
8,1449358,3,
8,1608960,3,
8,2360874,5,
8,2468305,3,
8,480567,1,
8,127581,3,
8,2347958,-5,
8,25412,1,
8,1250817,3,
8,1493965,1,
8,2315439,1,
8,781610,-3,
8,1744594,5,
8,214699,-5,
8,735103,-5,
8,1023010,1,
8,1201695,1,
8,267949,-3,
8,814780,5,
8,1316775,-3,
8,1566773,3,
8,2155211,3,
8,111033,1,
8,1558352,-5,
8,2087420,5,
8,78516,1,
8,927462,-3,
8,1412245,-5,
8,2581605,3,
8,2365581,1,
8,1818981,3,
8,1951741,-3,
8,291503,1,
8,2344963,-5,
8,1878071,1,
8,46716,3,
8,2358975,-5,
8,1709984,-5,
8,2487812,1,
8,341814,-5,
8,221926,3,
8,1881328,3,
8,847232,-5,
8,2483928,-5,
8,1681954,-5,
8,99865,-3,
8,1048594,-3,
8,1500810,3,
8,1287939,1,
8,767492,3,
8,2031645,5,
8,1358685,3,
8,653906,-5,
8,818752,-3,
8,2198070,-3,
8,1431160,1,
8,1469659,1,
8,1380915,5,
8,965104,3,
8,2304924,-3,
8,339547,-5,
8,2279052,3,
8,2355382,-5,
8,1592339,1,
8,235562,3,
8,2020775,1,
8,894835,5,
8,782435,1,
8,2425741,-5,
8,155620,1,
8,820252,5,
8,1643995,3,
8,1060057,1,
8,1788268,-5,
8,1586613,3,
8,1212887,5,
8,745235,3,
8,2147894,-5,
8,2021088,3,
8,145941,1,
8,834612,3,
8,2170924,1,
8,918708,-3,
8,1793530,3,
8,1390954,-3,
8,2303843,-5,
8,36212,3,
8,1688256,5,
8,104457,1,
8,780579,3,
8,2601606,1,
8,1070584,5,
8,2615444,1,
8,1114349,5,
8,384710,1,
8,1703742,1,
8,277837,-5,
8,861329,5,
8,2095697,-5,
8,2092470,-3,
8,1378520,1,
8,1791461,1,
8,1462537,-5,
8,73989,3,
8,792808,3,
8,2338727,3,
8,178534,5,
8,240816,5,
8,596255,-5,
8,2627800,1,
8,1828803,3,
8,1936110,3,
8,1068610,3,
8,2430483,5,
8,673918,5,
8,1262327,1,
8,330058,-5,
8,2615679,-5,
8,496770,3,
8,2274538,3,
8,42147,3,
8,1250231,1,
8,1120721,-3,
8,2486584,3,
8,1757328,-5,
8,1251028,1,
8,1558023,-5,
8,2160527,-5,
8,2217698,5,
8,595778,1,
8,1448369,3,
8,1267292,-3,
8,2068865,3,
8,62361,3,
8,1406633,3,
8,2208132,-5,
8,1105029,-3,
8,2451907,1,
8,1794722,-3,
8,2325330,3,
8,755557,1,
8,107342,3,
8,2010666,1,
8,1615638,3,
8,1109293,-3,
8,1724345,1,
8,1974577,3,
8,1280119,3,
8,2385239,1,
8,433636,5,
8,2487480,1,
8,446706,-5,
8,1796166,5,
8,1114552,-3,
8,1290092,1,
8,879221,1,
8,2634195,1,
8,1868998,1,
8,2613973,5,
8,1670742,5,
8,2529835,3,
8,1939582,1,
8,2204979,1,
8,291519,3,
8,364749,-5,
8,931316,-3,
8,1260894,1,
8,1520710,-5,
8,1538659,1,
8,2602667,3,
8,1369078,-5,
8,1371592,1,
8,2421394,1,
8,242209,-3,
8,695423,-3,
8,1277212,1,
8,1520304,-3,
8,763571,1,
8,278882,3,
8,2498797,5,
8,1660196,3,
8,1215094,3,
8,681587,-3,
8,16475,3,
8,2060604,3,
8,889036,-5,
8,193953,5,
8,127676,-3,
8,248982,3,
8,355742,-3,
8,1614939,1,
8,1860860,1,
8,701962,3,
8,2392084,-3,
8,990851,-3,
8,981808,3,
8,2590515,1,
8,753485,3,
8,1571768,-5,
8,2417151,-3,
8,236160,1,
8,28643,3,
8,607063,5,
8,2195606,3,
8,761585,3,
8,1588170,1,
8,1888574,-3,
8,602861,-3,
8,359681,3,
8,39809,-5,
8,65860,3,
8,306564,-5,
8,203738,3,
8,2405303,-5,
8,2470884,5,
8,469822,3,
8,385974,3,
8,1418598,3,
8,1437166,-3,
8,646560,3,
8,151821,-3,
8,2580917,-5,
8,51247,1,
8,1997148,3,
8,778430,1,
8,546161,3,
8,1932113,1,
8,408200,3,
8,1027938,-5,
8,1266847,3,
8,1184537,-5,
8,1932106,3,
8,2315073,-5,
8,1932258,3,
8,1774181,1,
8,2276627,-3,
8,1250502,3,
8,1704248,-5,
8,1403738,3,
8,488083,-3,
8,2376121,1,
8,2523912,-3,
8,1279012,-5,
8,1047039,1,
8,630691,1,
8,2112383,-3,
8,29431,1,
8,2390188,1,
8,383451,3,
8,1479892,-3,
8,2023451,-5,
8,2135554,1,
8,335030,3,
8,199435,-5,
8,2316337,3,
8,18786,5,
8,1123175,-3,
8,2260480,1,
8,2274452,3,
8,2147714,1,
8,139433,5,
8,71393,-5,
8,2330864,-5,
8,2645828,-5,
8,710142,1,
8,2344045,5,
8,2130443,1,
8,1341214,3,
8,1018303,-3,
8,1957972,1,
8,708226,1,
8,2252432,-5,
8,1258738,1,
8,2202057,5,
8,1028078,3,
8,1838238,-3,
8,1229545,1,
8,489363,3,
8,763840,3,
8,1829594,-3,
8,2537543,-5,
8,2162729,3,
8,42416,-5,
8,1086168,5,
8,1479907,1,
8,2200675,1,
8,2637755,-5,
8,273598,-3,
8,1915183,-5,
8,1834839,3,
8,1218946,-3,
8,82404,-3,
8,1054182,1,
8,1612996,-5,
8,662832,1,
8,955719,-5,
8,2610037,1,
8,622214,3,
8,655818,5,
8,2112089,1,
8,2202365,3,
8,1053603,-3,
8,2518947,-5,
8,1174779,3,
8,2564111,1,
8,2641733,-3,
8,2214898,1,
8,1214640,1,
8,1298629,3,
8,1446944,-5,
8,403620,3,
8,933259,-5,
8,2070267,-3,
8,2195865,-5,
8,1008517,-3,
8,2055550,3,
8,2288496,1,
8,857273,5,
8,2183290,1,
8,912285,5,
8,1192767,1,
8,1273979,1,
8,1830000,5,
8,1244204,3,
8,417247,-3,
8,598757,-5,
8,2637979,3,
8,909432,-5,
8,304887,-5,
8,983042,1,
8,2219225,-5,
8,2056672,5,
8,1825866,-3,
8,940043,5,
8,2042162,3,
8,1025593,-5,
8,763193,-5,
8,322009,1,
8,727412,1,
8,309645,3,
8,1207104,1,
8,1714672,-5,
8,1761955,5,
8,2457781,5,
8,303270,-5,
8,1928175,5,
8,1054416,-3,
8,1644255,3,
8,1154641,-3,
8,1927110,-3,
8,1358358,3,
8,657582,3,
8,1255070,1,
8,1397843,-5,
8,1818059,-3,
8,2585513,3,
8,1709963,3,
8,1647244,-5,
8,1513841,1,
8,2119848,1,
8,2334738,3,
8,1537599,5,
8,578676,-3,
8,1521774,3,
8,1140532,-5,
8,1899613,-3,
8,2229690,-3,
8,2255786,1,
8,2357567,1,
8,20634,1,
8,2120917,3,
8,903579,3,
8,2247242,5,
8,2158514,3,
8,2428151,1,
8,2070085,-3,
8,78936,1,
8,2475608,1,
8,2041319,5,
8,691775,3,
8,1689083,1,
8,2622948,5,
8,2632868,-5,
8,762145,-3,
8,2539243,1,
8,108592,3,
8,1220079,-5,
8,2528146,-3,
8,224298,-3,
8,1163868,1,
8,1715337,3,
8,737556,-3,
8,311875,-3,
8,557143,3,
8,377937,5,
8,2494415,-3,
8,2408493,-3,
8,1882379,5,
8,460419,-5,
8,63025,-3,
8,1274114,1,
8,2203225,-5,
8,1948594,1,
8,165377,1,
8,628567,3,
8,657095,-3,
8,1446927,-3,
8,1720130,3,
8,2371791,3,
8,2104457,3,
8,1467206,-5,
8,438674,1,
8,2633543,5,
8,2609871,-5,
8,2311233,1,
8,657712,1,
8,1251306,1,
8,297453,-3,
8,2418059,-5,
8,1741356,3,
8,1019056,-3,
8,1711505,3,
8,1701081,-5,
8,516736,1,
8,1226991,3,
8,2442646,3,
8,2412566,-3,
8,1096854,-3,
8,1457172,-5,
8,1950710,5,
8,1316241,-3,
8,324887,-3,
8,2311023,3,
8,1349682,3,
8,1041749,5,
8,1982967,1,
8,593949,-5,
8,553969,1,
8,1664010,3,
8,1323861,3,
8,2612086,3,
8,1096430,3,
8,2132051,3,
8,1958918,-5,
8,436424,3,
8,534993,5,
8,123988,5,
8,1577811,1,
8,865076,-3,
8,2327743,-3,
8,1832599,-3,
8,2278178,1,
8,2276333,3,
8,72036,-5,
8,1409104,1,
8,2374782,3,
8,451011,-3,
8,1186815,-3,
8,1959929,-5,
8,134288,5,
8,1028857,-5,
8,680928,5,
8,1008754,3,
8,1258560,-5,
8,2161965,-5,
8,1587431,-5,
8,364247,5,
8,1642678,-3,
8,1229053,-3,
8,1701654,3,
8,1621367,-3,
8,507094,5,
8,2382980,1,
8,1800701,5,
8,2488616,5,
8,1985312,3,
8,314718,5,
8,472173,1,
8,2434805,5,
8,406841,1,
8,2283398,1,
8,572481,-5,
8,2369705,3,
8,1127519,-5,
8,910244,3,
8,1818447,1,
8,1010516,5,
8,499257,-5,
8,1414169,5,
8,1207990,-3,
8,1854220,-3,
8,327783,3,
8,1900823,1,
8,872126,1,
8,1918525,5,
8,2271535,5,
8,1129621,-3,
8,2247813,-3,
8,858942,3,
8,406365,-5,
8,753107,-5,
8,1579906,5,
8,1872933,1,
8,139994,5,
8,63452,-5,
8,883159,-3,
8,1788823,-5,
8,862596,-5,
8,541048,-5,
8,247474,1,
8,1472304,1,
8,455024,-3,
8,201341,3,
8,1343679,1,
8,1995445,5,
8,2297136,3,
8,1167175,5,
8,1056827,1,
8,1456270,1,
8,2155916,-3,
8,2047761,-5,
8,216893,5,
8,2133903,1,
8,2354125,-3,
8,2174575,-3,
8,552356,1,
8,1802392,3,
8,905537,1,
8,2350917,1,
8,2429098,3,
8,654304,3,
8,2538123,5,
8,2289721,1,
8,2157446,1,
8,1347916,1,
8,1996307,-5,
8,1262971,5,
8,2327122,1,
8,2539109,3,
8,2093937,5,
8,449155,-3,
8,1431134,-5,
8,1423668,-5,
8,1824028,-3,
8,1022313,3,
8,421914,-3,
8,1172516,-5,
8,873713,1,
8,78885,-5,
8,2102677,1,
8,1103030,1,
8,1459727,3,
8,2645671,5,
8,935151,3,
8,330424,1,
8,1150128,1,
8,637929,5,
8,2310027,-5,
8,950524,1,
8,2061245,-5,
8,1568103,5,
8,2337634,1,
8,533771,-3,
8,391893,5,
8,541135,5,
8,84462,-3,
8,2264286,-5,
8,1058842,-3,
8,1232740,-3,
8,2262890,-5,
8,918157,-5,
8,860566,-5,
8,2114455,1,
8,166345,3,
8,1691656,1,
8,589847,1,
8,504063,1,
8,796157,-3,
8,738747,1,
8,1439058,-3,
8,1182659,-5,
8,1526063,-3,
8,600620,-5,
8,779811,1,
8,1765896,1,
8,1174324,1,
8,1922494,1,
8,615750,3,
8,1553153,1,
8,565372,3,
8,210140,3,
8,2251109,3,
8,1643921,1,
8,1774179,-3,
8,429034,1,
8,2274913,1,
8,2330618,1,
8,2229322,1,
8,1581512,3,
8,312706,-3,
8,187135,3,
8,2197278,3,
8,815635,-3,
8,1885932,5,
8,2114250,3,
8,675111,-5,
8,635044,-5,
8,1382328,3,
8,122197,3,
8,2536547,1,
8,844180,5,
8,972625,-3,
8,2448892,-3,
8,2387369,-5,
8,330038,1,
8,1513038,3,
8,2257458,3,
8,1871161,-5,
8,2645431,-5,
8,1301819,5,
8,632738,1,
8,122019,1,
8,9321,1,
8,1827714,3,
8,2324555,3,
8,1467440,1,
8,1772215,-5,
8,463102,-3,
8,1414159,5,
8,1756407,-5,
8,1136132,3,
8,1510655,1,
8,1615446,5,
8,1661216,-3,
8,398468,-5,
8,685613,5,
8,265043,1,
8,1194467,3,
8,1581321,-3,
8,318409,1,
8,450324,3,
8,86246,5,
8,225972,5,
8,1098765,-3,
8,1766217,3,
8,2124286,3,
8,545699,-3,
8,565401,-5,
8,453321,1,
8,1558912,-3,
8,2468476,3,
8,972873,3,
8,235551,1,
8,895096,-3,
8,2370089,5,
8,628307,-5,
8,1295665,3,
8,2625471,1,
8,188826,1,
8,2198341,3,
8,1101357,3,
8,1534773,3,
8,1932832,3,
8,193303,3,
8,2303590,1,
8,660434,3,
8,750677,3,
8,307975,3,
8,1202268,3,
8,7,5,
8,1596858,5,
8,2046241,5,
8,2532654,-5,
8,493408,1,
8,2248484,5,
8,1015237,1,
8,299358,3,
8,2636989,-3,
8,398616,3,
8,132277,-3,
8,64612,3,
8,1935793,-5,
8,1890844,-5,
8,325986,-3,
8,1779118,1,
8,1851625,1,
8,2194719,3,
8,1512836,1,
8,1822020,-5,
8,1040041,1,
8,297269,5,
8,918206,5,
8,427967,3,
8,2226615,5,
8,495388,-3,
8,2316963,1,
8,923268,1,
8,2500432,-3,
8,2544118,3,
8,1627581,-5,
8,608051,1,
8,377975,1,
8,1747111,5,
8,1245143,5,
8,922551,5,
8,1567322,-5,
8,2563277,-5,
8,1625485,-5,
8,1750881,-3,
8,1721354,1,
8,2079636,1,
8,2170392,1,
8,1040397,1,
8,315894,1,
8,786731,1,
8,1932640,1,
8,1655778,-5,
8,166041,-5,
8,952063,-5,
8,1090296,1,
8,3604,1,
8,1528530,3,
8,1229352,-5,
8,1539122,3,
8,242425,-5,
8,118224,5,
8,1389725,3,
8,722591,5,
8,712943,3,
8,679042,-3,
8,513479,-3,
8,2406602,1,
8,1822001,-3,
8,1392742,5,
8,307891,-3,
8,787275,5,
8,2398212,5,
8,255112,3,
8,2364842,1,
8,1800377,3,
8,1530606,3,
8,53503,5,
8,1336941,3,
8,2073799,-3,
8,122987,1,
8,901325,1,
8,2586121,3,
8,1340396,-5,
8,1308722,5,
8,898642,-5,
8,1508393,1,
8,1322896,3,
8,1344086,1,
8,3321,-5,
8,2003522,5,
8,728413,1,
8,2226028,3,
8,2516265,5,
8,1848018,-3,
8,1759078,-3,
8,1680398,3,
8,637928,3,
8,653682,5,
8,825819,3,
8,2269419,3,
8,361543,5,
8,2130442,-5,
8,1332228,1,
8,494486,-3,
8,1154184,3,
8,1403309,1,
8,2225743,1,
8,644339,3,
8,2483467,1,
8,1953202,-5,
8,1655662,1,
8,579959,-5,
8,2356911,5,
8,2166362,-3,
8,2305082,-5,
8,409192,1,
8,2518168,5,
8,1746477,1,
8,1434295,-5,
8,1630194,1,
8,1424177,-5,
8,614585,-3,
8,2509303,1,
8,1490538,5,
8,995939,5,
8,2013305,1,
8,2269029,1,
8,2115128,3,
8,1160808,1,
8,193838,3,
8,172264,1,
8,222458,-5,
8,666611,1,
8,145514,-5,
8,1741126,1,
8,2209351,5,
8,1896647,1,
8,2212422,1,
